Price,Year,Power(HP),Mileage(KM),Description,Link,Fuel_type
13978900,2019,190,89745,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI BMT SCR Business DSG első tulajdonostól eladó,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_bmt_scr_business_dsg_elso_tulajdonostol_elado-16482281#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
14290000,2019,239,58182,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI Elegance 4Motion DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_elegance_4motion_dsg-18310576#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
14719910,2018,239,39456,VOLKSWAGEN PASSAT ALLTRACK 2.0 TDI 4Motion DSG / 1 ÉV GARANCIA/ 39e KM!/ Panoráma tető/ LED/ Adaptív Tempomat,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_alltrack/volkswagen_passat_alltrack_2.0_tdi_4motion_dsg_1_ev_garancia_39e_km_panorama_teto_led_adaptiv_tempomat-18563906#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
14800000,2021,200,40000,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Elegance DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_elegance_dsg-18674141#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
15575000,2019,190,53670,VOLKSWAGEN PASSAT Variant 2.0 TDI BMT SCR Business 4Motion DSG Highline/AHK/KAMERA/LED/PANORAMA/ÁFA-s,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_bmt_scr_business_4motion_dsg_highline_ahk_kamera_led_panorama_afa-s-18474227#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
1710728015607280,2022,150,0,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Elegance DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_elegance_dsg-18700006#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
15890000,2020,156,12000,VOLKSWAGEN PASSAT 1.4 TSI GTE Plug-In-Hybrid LED.Alcantara.Kamera.Vonóhorog.Masszázsülés.Álló/Ülésfűtés.ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_1.4_tsi_gte_plug-in-hybrid_ledalcantarakameravonohorogmasszazsulesallo_ulesfutesafas-17838263#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Hibrid (Benzin)
15900000,2022,200,10,VOLKSWAGEN PASSAT Variant 2.0 TDI SCR Business DSG ÁFA-s,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_scr_business_dsg_afa-s-18676830#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
16390000,2019,272,15000,VOLKSWAGEN PASSAT Alltrack 2.0 TSI BMT DSG 4Motion Összkerékhajtás.LED.Félbőr.Üvegtető.Navi.Kamera.Szélvédő/Ülésfűtés.ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_alltrack_2.0_tsi_bmt_dsg_4motion_osszkerekhajtasledfelboruvegtetonavikameraszelvedo_ulesfutesafas-17838206#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Benzin
16700000,2022,150,10,VOLKSWAGEN PASSAT 2.0 TDI SCR Elegance DSG KÉSZLETEN,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_elegance_dsg_keszleten-18421443#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
1832000016820000,2022,150,0,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG DIGITAL COCKPIT ELEKTROMOS ELSŐ ÜLÉSEK,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_digital_cockpit_elektromos_elso_ulesek-18195918#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
1845094016990000,2022,150,8,VOLKSWAGEN PASSAT 2.0 TDI SCR Elegance DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_elegance_dsg-18717916#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
1850000016990000,2022,150,0,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG DIGITAL COCKPIT,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_digital_cockpit-17817583#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
1850000016990000,2022,150,0,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG DIGITAL COCKPIT,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_digital_cockpit-17817345#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
16999000,2021,218,15130,VOLKSWAGEN PASSAT VIII Variant 1.4 TSI GTE Plug-In-Hybrid Facelift. LED. 13 kWh Akku. Gyari garancia,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_1.4_tsi_gte_plug-in-hybrid_facelift_led_13_kwh_akku_gyari_garancia-18666080#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Hibrid (Benzin)
16999000,2020,156,32187,VOLKSWAGEN PASSAT 1.4 TSI GTE Plug-In-Hybrid,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_1.4_tsi_gte_plug-in-hybrid-17941994#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Hibrid (Benzin)
16999999,2019,156,18780,VOLKSWAGEN PASSAT Variant 1.4 TSI GTE Plug-In-Hybrid ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_1.4_tsi_gte_plug-in-hybrid_afas-17462575#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Hibrid (Benzin)
1803460017149600,2022,150,5,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Elegance DSG RAKTÁRKÉSZLETRŐL!!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_elegance_dsg_raktarkeszletrol-18449304#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
2003165017149600,2022,200,5,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG RAKTÁRKÉSZLETRŐL!!!!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_raktarkeszletrol-17836797#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
1978563017669600,2022,200,5,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG RAKTÁRKÉSZLETRŐL!!!!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_raktarkeszletrol-18069677#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
17699000,2021,156,20597,VOLKSWAGEN PASSAT VIII Variant 1.4 TSI GTE Plug-In-Hybrid ÁFÁS!Mo-i!Leinformálható!Vonóhorog!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_1.4_tsi_gte_plug-in-hybrid_afasmo-ileinformalhatovonohorog-18662393#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Hibrid (Benzin)
17900000,2021,156,5375,VOLKSWAGEN PASSAT Variant 1.4 TSI GTE Plug-In-Hybrid ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_1.4_tsi_gte_plug-in-hybrid_afas-17480770#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Hibrid (Benzin)
17990000,2021,200,37766,VOLKSWAGEN PASSAT 2.0 TDI SCR Elegance DSG Mo-i! ÁFÁ-S! CarPlay!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_elegance_dsg_mo-i_afa-s_carplay-18718865#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
1967900017990000,2022,200,0,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG 200 LE R-LINE MOONSTONE SZÜRKE,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_200_le_r-line_moonstone_szurke-18604631#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
1824317017990000,2022,190,0,VOLKSWAGEN PASSAT VIII Variant 2.0 TSI Elegance DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tsi_elegance_dsg-18531066#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Benzin
18020000,2019,190,28200,VOLKSWAGEN PASSAT Variant 2.0 TDI Business DSG AHK/LED/PANORAMA/360 KAMERA/ÁFA-s,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_business_dsg_ahk_led_panorama_360_kamera_afa-s-18474418#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
18241390,2022,150,0,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg-18719491#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
2003463018490000,2022,200,10,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG !!KÉSZLETRŐL!!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_keszletrol-18195882#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
1962950018800000,2022,200,10,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg-18643313#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
1933359018900000,2022,200,8,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Elegance DSG Azonnal elvihető!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_elegance_dsg_azonnal_elviheto-18547287#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
18970000,2020,190,48350,VOLKSWAGEN PASSAT Variant 2.0 TDI Business DSG R-Line/PANORAMA/LED/360 KAMERA/ÁFA-s,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_business_dsg_r-line_panorama_led_360_kamera_afa-s-18474466#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
18978460,2022,190,8,VOLKSWAGEN PASSAT VIII 2.0 TSI Business DSG Azonnal elvihető!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tsi_business_dsg_azonnal_elviheto-18587770#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Benzin
2060994019000000,2022,200,10,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg-18465723#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
19114350,2022,190,10,VOLKSWAGEN PASSAT VIII Variant 2.0 TSI Elegance DSG Könnyűfém pótkerék. Digitális műszerfal. Easy Open . Tolató kamera. KÉSZLETRŐL,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tsi_elegance_dsg_konnyufem_potkerek_digitalis_muszerfal_easy_open_tolato_kamera_keszletrol-18649687#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Benzin
2031784019117840,2022,150,1,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG 150LE VONÓHOROG ÁTVEHETŐ 2023.MÁRC,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_150le_vonohorog_atveheto_2023marc-18585960#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
19157530,2022,190,0,VOLKSWAGEN PASSAT VIII Variant 2.0 TSI Elegance DSG Azonnal elvihető!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tsi_elegance_dsg_azonnal_elviheto-18588371#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Benzin
20100000,2020,156,47300,VOLKSWAGEN PASSAT 1.4 TSI GTE Plug-In-Hybrid LED/PANORAMA/360 KAMERA/ÁFA-s,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_1.4_tsi_gte_plug-in-hybrid_led_panorama_360_kamera_afa-s-18583832#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Hibrid (Benzin)
20681530,2022,190,0,VOLKSWAGEN PASSAT VIII Variant 2.0 TSI Elegance DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tsi_elegance_dsg-18420044#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Benzin
20929180,2022,190,0,VOLKSWAGEN PASSAT VIII Variant 2.0 TSI Elegance DSG Azonnal elvihető!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tsi_elegance_dsg_azonnal_elviheto-18420052#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Benzin
20990000,2022,200,5888,VOLKSWAGEN PASSAT Variant 2.0 TDI SCR Elegance DSG ÁFÁS. LÍZINGELHETŐ. ÁTADÁS 2023-03-15 után,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_scr_elegance_dsg_afas_lizingelheto_atadas_2023-03-15_utan-18718487#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
2255812020990000,2022,200,10,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG KÉSZLETRŐL ELVIHETŐ,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_keszletrol_elviheto-18660612#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
20998560,2022,200,8,VOLKSWAGEN PASSAT Variant 2.0 TDI SCR Elegance DSG 200LE,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_scr_elegance_dsg_200le-18608585#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Dízel
21020000,2020,156,16700,VOLKSWAGEN PASSAT Variant 1.4 TSI GTE Plug-In-Hybrid LED/PANORAMA/360 KAMERA/ÁFA-s,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_1.4_tsi_gte_plug-in-hybrid_led_panorama_360_kamera_afa-s-18583864#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,Hibrid (Benzin)
0,2020,156,20000,VOLKSWAGEN PASSAT VIII Variant 1.4 TSI GTE Plug-In-Hybrid Áfás! Bérelhető!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_1.4_tsi_gte_plug-in-hybrid_afas_berelheto-18260588#sid=674bb59f-19b7-40dc-8595-7907955b4a2a,
